,SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK
13359,4.14288897043e+11,1106.0,,300.0,
13360,4.14288897044e+11,,,210.0,2.0
13361,4.14288897045e+11,,,90.0,5.0
13362,4.14288897083e+11,,,,
13363,4.14288897084e+11,,,59.0,5.0
13364,4.14288897085e+11,,,,
13365,4.14288897086e+11,,,87.0,3.0
13366,4.142888971e+11,,,,
13367,4.14288897101e+11,335.0,,40.0,
13368,4.14288897102e+11,,,71.0,4.0
13369,4.14288897103e+11,,,,
13370,4.14288897104e+11,760.0,,100.0,
13371,4.14288897124e+11,,,,
13372,4.14288899056e+11,,,327.0,6.0
13373,4.14288899057e+11,750.0,,204.0,
13374,4.14288899058e+11,,,405.0,5.0
13375,4.14288899073e+11,,,,
13376,4.14288899074e+11,,,247.0,2.0
13377,4.14288899075e+11,,,210.0,2.0
13378,4.14288899076e+11,,,59.0,5.0
13379,4.14288899087e+11,,,,
13380,4.14288899088e+11,,,59.0,5.0
13381,4.14288899089e+11,,,90.0,5.0
13382,4.1428889909e+11,,,45.0,5.0
13383,4.14288899115e+11,,,405.0,5.0
13384,4.14288899116e+11,333.0,,141.0,
13385,4.14288899117e+11,,,73.0,3.0
13386,4.14288899121e+11,,,86.0,3.0
13387,4.1428892203e+11,,,90.0,5.0
13388,4.14288922031e+11,420.0,,50.0,
13389,4.14288922128e+11,,,87.0,3.0
13390,4.14308697001e+11,,,35.0,3.0
13391,4.1430869801e+11,,,224.0,5.0
13392,4.14308713004e+11,,,27.0,1.0
13393,4.14308755002e+11,,,27.0,1.0
13394,4.14308875005e+11,,,35.0,3.0
13395,4.14308897003e+11,,,27.0,1.0
13396,4.14410000004e+11,1300.0,,54.0,
13397,4.14410000007e+11,3200.0,,650.0,
13398,4.14410000036e+11,,,112.0,4.0
13399,4.14410000042e+11,0.0,,500.0,
13400,4.14418249021e+11,,,36.0,3.0
13401,4.14418249022e+11,,,65.0,3.0
13402,4.14418249023e+11,,,96.0,6.0
13403,4.14418249027e+11,,,81.0,4.0
13404,4.14418249028e+11,,,,
13405,4.14418249038e+11,,,87.0,3.0
13406,4.14418249039e+11,,,68.0,5.0
13407,4.14418697001e+11,,,528.0,5.0
13408,4.14418697002e+11,,,73.0,3.0
13409,4.14418697003e+11,1200.0,,138.0,
13410,4.14418697005e+11,,,76.0,5.0
13411,4.14418697006e+11,,,76.0,5.0
13412,4.14418697041e+11,,,112.0,4.0
13413,4.14418755008e+11,,,,
13414,4.14418755009e+11,,,65.0,3.0
13415,4.1441875501e+11,,,65.0,3.0
13416,4.14418755011e+11,533.0,,117.0,
13417,4.14418755012e+11,,,68.0,5.0
13418,4.14418857015e+11,,,61.0,3.0
13419,4.14418857016e+11,,,73.0,3.0
13420,4.14418857017e+11,,,99.0,6.0
13421,4.14418857018e+11,,,73.0,3.0
13422,4.14418857019e+11,,,112.0,4.0
13423,4.1441885702e+11,,,74.0,3.0
13424,4.14418857046e+11,,,74.0,3.0
13425,4.14418857047e+11,,,345.0,5.0
13426,4.14418875061e+11,400.0,,50.0,
13427,4.14418875062e+11,,,65.0,3.0
13428,4.14418875063e+11,,,65.0,3.0
13429,4.14418875064e+11,,,76.0,5.0
13430,4.14418875065e+11,,,103.0,6.0
13431,4.14418896024e+11,167.0,,85.0,
13432,4.14418896025e+11,464.0,,70.0,
13433,4.14418896026e+11,,,103.0,6.0
13434,4.14418896032e+11,,,74.0,3.0
13435,4.14418896033e+11,,,,
13436,4.1441889604e+11,,,76.0,5.0
13437,4.14418896048e+11,,,345.0,5.0
13438,4.14418897029e+11,,,73.0,3.0
13439,4.1441889703e+11,,,73.0,3.0
13440,4.14418897031e+11,,,,
13441,4.14418897034e+11,,,86.0,3.0
13442,4.14418897035e+11,,,,
13443,4.14418897037e+11,,,96.0,6.0
13444,4.14418897044e+11,450.0,,101.0,
13445,4.14420000009e+11,3015.0,,463.0,6.0
13446,4.14428668019e+11,,,118.0,6.0
13447,4.1442866802e+11,,,271.0,6.0
13448,4.14428668024e+11,,,528.0,5.0
13449,4.14428668027e+11,,,528.0,5.0
13450,4.14428697001e+11,,,132.0,4.0
13451,4.14428697002e+11,,,121.0,6.0
13452,4.14428697003e+11,,,86.0,3.0
13453,4.14428697004e+11,,,77.0,3.0
13454,4.14428697005e+11,,,405.0,5.0
13455,4.14428697031e+11,,,405.0,5.0
13456,4.14428698016e+11,,,118.0,6.0
13457,4.14428698017e+11,,,330.0,3.0
13458,4.14428698018e+11,,,86.0,3.0
13459,4.14428698025e+11,,,330.0,3.0
13460,4.14428698029e+11,,,528.0,5.0
13461,4.14428858014e+11,,,77.0,3.0
13462,4.14428858015e+11,,,121.0,6.0
13463,4.14428858026e+11,,,330.0,3.0
13464,4.14428870006e+11,,,121.0,6.0
13465,4.14428870007e+11,,,330.0,3.0
13466,4.14428870028e+11,,,,
13467,4.14428875008e+11,,,161.0,5.0
13468,4.1442887501e+11,,,132.0,4.0
13469,4.14428875011e+11,,,113.0,6.0
13470,4.14428875012e+11,,,121.0,6.0
13471,4.14428875013e+11,,,77.0,3.0
13472,4.14428875021e+11,,,330.0,3.0
13473,4.14428875022e+11,,,330.0,3.0
13474,4.14428875023e+11,,,528.0,5.0
13475,4.14430000054e+11,2340.0,,101.0,7.0
13476,4.14430000078e+11,1186.0,,405.0,5.0
13477,4.14430000087e+11,24215.0,,1016.0,6.0
13478,4.14430000094e+11,,,405.0,5.0
13479,4.14438209001e+11,,,405.0,5.0
13480,4.14438209002e+11,,,271.0,6.0
13481,4.14438209003e+11,,,251.0,6.0
13482,4.14438209029e+11,,,221.0,2.0
13483,4.1443820903e+11,,,385.0,6.0
13484,4.14438209031e+11,,,528.0,5.0
13485,4.14438209032e+11,,,316.0,6.0
13486,4.14438209033e+11,,,316.0,6.0
13487,4.14438209034e+11,,,221.0,2.0
13488,4.14438209039e+11,1059.0,,463.0,6.0
13489,4.1443820904e+11,,,316.0,6.0
13490,4.14438209041e+11,,,316.0,6.0
13491,4.14438209042e+11,,,300.0,0.0
13492,4.14438209043e+11,,,300.0,0.0
13493,4.14438209044e+11,,,385.0,6.0
13494,4.14438209045e+11,,,385.0,6.0
13495,4.14438209084e+11,,,316.0,3.0
13496,4.14438209085e+11,,,316.0,3.0
13497,4.14438209086e+11,,,528.0,5.0
13498,4.14438209088e+11,,,316.0,3.0
13499,4.14438209089e+11,,,,
13500,4.1443820909e+11,,,87.0,3.0
13501,4.14438698004e+11,,,90.0,5.0
13502,4.14438698005e+11,,,271.0,6.0
13503,4.14438698006e+11,,,316.0,6.0
13504,4.14438698007e+11,,,251.0,6.0
13505,4.14438698038e+11,,,300.0,0.0
13506,4.1443869805e+11,,,300.0,0.0
13507,4.14438698058e+11,,,316.0,3.0
13508,4.14438698059e+11,,,316.0,6.0
13509,4.1443869807e+11,,,528.0,5.0
13510,4.14438698071e+11,,,463.0,6.0
13511,4.14438698072e+11,,,147.0,7.0
13512,4.14438698095e+11,,,87.0,3.0
13513,4.14438698096e+11,,,90.0,5.0
13514,4.14438698099e+11,,,316.0,3.0
13515,4.144386981e+11,365.0,,528.0,5.0
13516,4.14438698103e+11,,,87.0,3.0
13517,4.14438698104e+11,,,90.0,5.0
13518,4.14438698112e+11,,,90.0,5.0
13519,4.14438698113e+11,,,132.0,4.0
13520,4.14438698118e+11,,,80.0,5.0
13521,4.14438698121e+11,,,87.0,3.0
13522,4.14438713022e+11,,,271.0,6.0
13523,4.14438713023e+11,,,271.0,6.0
13524,4.14438713024e+11,,,316.0,6.0
13525,4.14438713025e+11,,,316.0,3.0
13526,4.14438713035e+11,,,316.0,3.0
13527,4.14438713036e+11,,,316.0,6.0
13528,4.14438713037e+11,,,316.0,3.0
13529,4.1443871306e+11,,,385.0,6.0
13530,4.14438713061e+11,,,300.0,0.0
13531,4.14438713073e+11,,,132.0,4.0
13532,4.14438713074e+11,,,221.0,2.0
13533,4.14438713092e+11,,,405.0,5.0
13534,4.14438713097e+11,,,,
13535,4.14438713098e+11,1015.0,,528.0,5.0
13536,4.14438713101e+11,,,,
13537,4.14438713102e+11,,,87.0,3.0
13538,4.14438713105e+11,,,132.0,4.0
13539,4.14438713106e+11,,,87.0,3.0
13540,4.14438713108e+11,,,80.0,5.0
13541,4.14438870018e+11,,,80.0,5.0
13542,4.14438870019e+11,,,316.0,6.0
13543,4.1443887002e+11,,,385.0,6.0
13544,4.14438870021e+11,,,316.0,6.0
13545,4.14438870055e+11,,,463.0,6.0
13546,4.14438870056e+11,,,316.0,6.0
13547,4.14438870057e+11,,,316.0,6.0
13548,4.14438870081e+11,2915.0,,405.0,5.0
13549,4.14438870082e+11,,,80.0,5.0
13550,4.14438870083e+11,,,80.0,5.0
13551,4.14438870091e+11,,,528.0,5.0
13552,4.14438870109e+11,,,87.0,3.0
13553,4.1443887011e+11,,,221.0,2.0
13554,4.14438870111e+11,,,90.0,5.0
13555,4.14438870117e+11,,,90.0,5.0
13556,4.14438870123e+11,,,90.0,5.0
13557,4.14438870124e+11,2765.0,,463.0,6.0
13558,4.14438889008e+11,,,316.0,6.0
13559,4.14438889009e+11,,,271.0,6.0
13560,4.1443888901e+11,,,300.0,0.0
13561,4.14438889011e+11,,,316.0,6.0
13562,4.14438889012e+11,,,316.0,6.0
13563,4.14438889013e+11,,,300.0,0.0
13564,4.14438889014e+11,,,385.0,6.0
13565,4.14438889015e+11,,,,
13566,4.14438889016e+11,,,385.0,6.0
13567,4.14438889017e+11,,,316.0,3.0
13568,4.14438889051e+11,,,528.0,5.0
13569,4.14438889052e+11,,,385.0,6.0
13570,4.14438889053e+11,,,385.0,6.0
13571,4.14438889064e+11,,,221.0,2.0
13572,4.14438889065e+11,,,,
13573,4.14438889066e+11,,,221.0,2.0
13574,4.14438889067e+11,,,463.0,6.0
13575,4.14438889068e+11,,,,
13576,4.14438889069e+11,,,316.0,3.0
13577,4.14438889114e+11,,,80.0,5.0
13578,4.14438889115e+11,,,87.0,3.0
13579,4.14438889116e+11,,,132.0,4.0
13580,4.14438889119e+11,,,87.0,3.0
13581,4.14438896026e+11,,,316.0,6.0
13582,4.14438896027e+11,,,90.0,5.0
13583,4.14438896028e+11,,,385.0,6.0
13584,4.14438896046e+11,515.0,,221.0,2.0
13585,4.14438896047e+11,,,385.0,6.0
13586,4.14438896048e+11,,,385.0,6.0
13587,4.14438896049e+11,,,316.0,6.0
13588,4.14438896062e+11,,,316.0,6.0
13589,4.14438896063e+11,,,385.0,6.0
13590,4.14438896075e+11,,,316.0,6.0
13591,4.14438896076e+11,,,528.0,5.0
13592,4.14438896077e+11,,,528.0,5.0
13593,4.14438896079e+11,,,300.0,0.0
13594,4.1443889608e+11,,,132.0,4.0
13595,4.14438896093e+11,,,316.0,3.0
13596,4.14438896107e+11,115.0,,221.0,2.0
13597,4.14440000001e+11,,,474.0,7.0
13598,4.14440000013e+11,,,474.0,7.0
13599,4.14440000014e+11,,,300.0,0.0
13600,4.14440000019e+11,1350.0,,213.0,
13601,4.14440000022e+11,,,73.0,3.0
13602,4.14442038005e+11,,,77.0,3.0
13603,4.14442038006e+11,,,65.0,3.0
13604,4.14442038015e+11,,,269.0,3.0
13605,4.14442038016e+11,,,268.0,6.0
13606,4.14442038017e+11,,,,
13607,4.14448209018e+11,,,221.0,2.0
13608,4.1444820902e+11,,,188.0,2.0
13609,4.14448209021e+11,,,327.0,6.0
13610,4.14448697007e+11,,,269.0,3.0
13611,4.14448697008e+11,,,188.0,2.0
13612,4.14448697009e+11,,,268.0,6.0
13613,4.1444869701e+11,1250.0,,367.0,
13614,4.14448697011e+11,,,73.0,3.0
13615,4.14448697012e+11,,,73.0,3.0
13616,4.14448697023e+11,,,73.0,3.0
13617,4.14448698039e+11,,,221.0,2.0
13618,4.1444869804e+11,675.0,,117.0,
13619,4.14448698041e+11,250.0,,425.0,
13620,4.14448698042e+11,,,269.0,3.0
13621,4.14448698043e+11,,,327.0,6.0
13622,4.14448713045e+11,,,161.0,5.0
13623,4.14448713046e+11,,,269.0,3.0
13624,4.14448713047e+11,1780.0,,200.0,
13625,4.14448713048e+11,,,73.0,3.0
13626,4.14448713049e+11,,,65.0,3.0
13627,4.1444871305e+11,,,65.0,3.0
13628,4.14448755002e+11,,,221.0,2.0
13629,4.14448755003e+11,955.0,,375.0,
13630,4.14448755004e+11,,,,
13631,4.14448870034e+11,,,327.0,6.0
13632,4.14448870035e+11,,,316.0,3.0
13633,4.14448870036e+11,,,188.0,2.0
13634,4.14448870037e+11,,,268.0,6.0
13635,4.14448870038e+11,,,73.0,3.0
13636,4.14448889024e+11,967.0,,235.0,
13637,4.14448889025e+11,,,327.0,6.0
13638,4.14448889026e+11,,,327.0,6.0
13639,4.14448889027e+11,,,188.0,2.0
13640,4.14448889028e+11,,,327.0,6.0
13641,4.14448889032e+11,,,65.0,3.0
13642,4.14450000004e+11,,,136.0,5.0
13643,4.14450000017e+11,,,73.0,3.0
13644,4.14450000026e+11,,,132.0,4.0
13645,4.1445203802e+11,,,42.0,3.0
13646,4.14452038021e+11,,,96.0,6.0
13647,4.14452038022e+11,,,112.0,4.0
13648,4.1445203803e+11,,,448.0,5.0
13649,4.14458209011e+11,,,73.0,3.0
13650,4.14458209012e+11,500.0,,350.0,
13651,4.14458249014e+11,,,65.0,3.0
13652,4.14458249015e+11,,,56.0,3.0
13653,4.14458249016e+11,,,72.0,3.0
13654,4.14458249027e+11,,,74.0,3.0
13655,4.14458249029e+11,,,330.0,3.0
13656,4.14458697005e+11,,,72.0,3.0
13657,4.14458697006e+11,,,103.0,6.0
13658,4.14458697007e+11,572.0,,150.0,
13659,4.14458713018e+11,,,103.0,6.0
13660,4.14458713019e+11,3000.0,,350.0,
13661,4.14458741023e+11,,,405.0,5.0
13662,4.14458741024e+11,,,103.0,6.0
13663,4.14458741025e+11,,,112.0,4.0
13664,4.14458741028e+11,,,112.0,4.0
13665,4.14458741032e+11,,,528.0,5.0
13666,4.14458857001e+11,,,73.0,3.0
13667,4.14458857002e+11,,,73.0,3.0
13668,4.14458857003e+11,1000.0,,208.0,
13669,4.14468181027e+11,,,,
13670,4.14468181028e+11,,,316.0,3.0
13671,4.14468181029e+11,,,316.0,6.0
13672,4.1446818103e+11,,,221.0,2.0
13673,4.14468181031e+11,,,300.0,0.0
13674,4.14468181032e+11,,,300.0,0.0
13675,4.14468181033e+11,,,316.0,3.0
13676,4.14468181034e+11,,,,
13677,4.14468181035e+11,,,121.0,6.0
13678,4.14468181036e+11,,,80.0,5.0
13679,4.14468181037e+11,,,90.0,5.0
13680,4.14468181038e+11,,,113.0,6.0
13681,4.14468181039e+11,,,121.0,6.0
13682,4.1446818109e+11,,,87.0,3.0
13683,4.14468328011e+11,,,77.0,3.0
13684,4.14468328012e+11,,,385.0,6.0
13685,4.14468328013e+11,,,316.0,3.0
13686,4.14468328014e+11,,,316.0,3.0
13687,4.14468328015e+11,,,316.0,6.0
13688,4.14468328016e+11,,,385.0,6.0
13689,4.14468328017e+11,,,316.0,3.0
13690,4.1446832806e+11,,,385.0,6.0
13691,4.14468328061e+11,,,316.0,3.0
13692,4.14468328062e+11,,,300.0,0.0
13693,4.14468328063e+11,,,90.0,5.0
13694,4.14468328064e+11,,,316.0,6.0
13695,4.14468328065e+11,,,80.0,5.0
13696,4.14468328085e+11,,,80.0,5.0
13697,4.14468328086e+11,,,113.0,6.0
13698,4.14468870001e+11,,,77.0,3.0
13699,4.14468870002e+11,215.0,,1120.0,6.0
13700,4.14468870003e+11,,,316.0,3.0
13701,4.14468870004e+11,,,300.0,0.0
13702,4.14468870005e+11,,,221.0,2.0
13703,4.14468870006e+11,,,385.0,6.0
13704,4.14468870043e+11,,,300.0,0.0
13705,4.14468870044e+11,,,316.0,3.0
13706,4.14468870045e+11,,,161.0,5.0
13707,4.14468870046e+11,,,528.0,5.0
13708,4.14468870047e+11,,,300.0,0.0
13709,4.14468870055e+11,,,316.0,6.0
13710,4.14468870056e+11,,,528.0,5.0
13711,4.14468870057e+11,,,80.0,5.0
13712,4.14468870058e+11,,,385.0,6.0
13713,4.14468870059e+11,,,316.0,3.0
13714,4.1446887008e+11,,,316.0,3.0
13715,4.14468870081e+11,,,385.0,6.0
13716,4.14468870082e+11,,,87.0,3.0
13717,4.14468870083e+11,,,87.0,3.0
13718,4.14468870084e+11,,,87.0,3.0
13719,4.144688701e+11,,,87.0,3.0
13720,4.14468870101e+11,,,132.0,4.0
13721,4.14468875018e+11,,,77.0,3.0
13722,4.14468875019e+11,,,316.0,6.0
13723,4.1446887502e+11,,,385.0,6.0
13724,4.14468875021e+11,182.0,,221.0,2.0
13725,4.14468875022e+11,,,316.0,3.0
13726,4.14468875023e+11,,,316.0,6.0
13727,4.14468875024e+11,,,316.0,3.0
13728,4.14468875025e+11,,,300.0,0.0
13729,4.14468875026e+11,,,300.0,0.0
13730,4.14468875072e+11,,,300.0,0.0
13731,4.14468875073e+11,,,316.0,6.0
13732,4.14468875074e+11,515.0,,221.0,2.0
13733,4.14468875075e+11,,,80.0,5.0
13734,4.14468875076e+11,,,221.0,2.0
13735,4.14468875088e+11,,,,
13736,4.14468875089e+11,,,132.0,4.0
13737,4.14468897007e+11,,,121.0,6.0
13738,4.14468897008e+11,,,77.0,3.0
13739,4.14468897009e+11,,,221.0,2.0
13740,4.1446889701e+11,,,316.0,3.0
13741,4.1446889704e+11,,,316.0,3.0
13742,4.14468897041e+11,,,,
13743,4.14468897042e+11,,,316.0,3.0
13744,4.14468897048e+11,,,221.0,2.0
13745,4.14468897049e+11,,,385.0,6.0
13746,4.1446889705e+11,,,316.0,6.0
13747,4.14468897051e+11,,,161.0,5.0
13748,4.14468897052e+11,,,385.0,6.0
13749,4.14468897053e+11,,,221.0,2.0
13750,4.14468897054e+11,,,316.0,3.0
13751,4.14468897066e+11,,,,
13752,4.14468897067e+11,,,161.0,5.0
13753,4.14468897068e+11,,,316.0,6.0
13754,4.14468897069e+11,,,,
13755,4.1446889707e+11,,,300.0,0.0
13756,4.14468897077e+11,,,,
13757,4.14468897078e+11,,,80.0,5.0
13758,4.14468897079e+11,,,132.0,4.0
13759,4.14468897091e+11,,,132.0,4.0
13760,4.14468897092e+11,,,121.0,6.0
13761,4.14468897093e+11,,,113.0,6.0
13762,4.14468897094e+11,,,405.0,5.0
13763,4.14468897095e+11,,,132.0,4.0
13764,4.14468897096e+11,,,87.0,3.0
13765,4.14468897097e+11,,,87.0,3.0
13766,4.14468897098e+11,,,132.0,4.0
13767,4.14468897099e+11,,,87.0,3.0
13768,4.14468897105e+11,,,132.0,4.0
13769,4.14468897106e+11,,,87.0,3.0
13770,4.14468897107e+11,,,330.0,3.0
13771,4.14470000004e+11,,,528.0,5.0
13772,4.14470000014e+11,1625.0,,474.0,7.0
13773,4.14470000033e+11,,,,
13774,4.14478083018e+11,,,147.0,7.0
13775,4.14478083019e+11,,,80.0,5.0
13776,4.1447808302e+11,,,90.0,5.0
13777,4.14478083021e+11,,,330.0,3.0
13778,4.14478083022e+11,,,425.0,5.0
13779,4.14478083027e+11,,,161.0,5.0
13780,4.14478328015e+11,,,147.0,7.0
13781,4.14478328016e+11,,,90.0,5.0
13782,4.14478328017e+11,,,330.0,3.0
13783,4.14478741012e+11,,,147.0,7.0
13784,4.14478741013e+11,,,147.0,7.0
13785,4.14478741023e+11,,,528.0,5.0
13786,4.14478741034e+11,,,118.0,6.0
13787,4.14478741036e+11,,,405.0,5.0
13788,4.1447874104e+11,,,147.0,7.0
13789,4.14478870001e+11,,,132.0,4.0
13790,4.14478870002e+11,,,147.0,7.0
13791,4.14478870003e+11,,,147.0,7.0
13792,4.14478870005e+11,,,330.0,3.0
13793,4.14478889009e+11,,,147.0,7.0
13794,4.1447888901e+11,,,147.0,7.0
13795,4.14478889011e+11,,,80.0,5.0
13796,4.14478889024e+11,,,528.0,5.0
13797,4.14478889026e+11,,,425.0,5.0
13798,4.14478889029e+11,,,330.0,3.0
13799,4.1447888903e+11,2315.0,,1016.0,6.0
13800,4.14478889032e+11,,,528.0,5.0
13801,4.14478899006e+11,,,271.0,6.0
13802,4.14478899007e+11,,,80.0,5.0
13803,4.14478899008e+11,,,80.0,5.0
13804,4.14478899025e+11,,,528.0,5.0
13805,4.14478899028e+11,,,405.0,5.0
13806,4.14478899031e+11,,,528.0,5.0
13807,4.14478899035e+11,,,161.0,5.0
13808,4.14478899038e+11,,,528.0,5.0
13809,4.14480000021e+11,,,528.0,5.0
13810,4.14480000054e+11,,,385.0,6.0
13811,4.14480000076e+11,3015.0,,405.0,5.0
13812,4.14480000077e+11,,,528.0,5.0
13813,4.14480000087e+11,2675.0,,463.0,6.0
13814,4.1448832801e+11,749.0,,161.0,5.0
13815,4.14488328011e+11,,,251.0,6.0
13816,4.14488328012e+11,,,316.0,3.0
13817,4.14488328013e+11,,,300.0,0.0
13818,4.14488328014e+11,,,528.0,5.0
13819,4.14488328015e+11,,,385.0,6.0
13820,4.1448832807e+11,,,316.0,6.0
13821,4.14488328071e+11,,,316.0,3.0
13822,4.14488328072e+11,,,132.0,4.0
13823,4.1448832809e+11,,,528.0,5.0
13824,4.14488328091e+11,,,316.0,3.0
13825,4.14488328095e+11,,,221.0,2.0
13826,4.14488328096e+11,,,528.0,5.0
13827,4.14488328105e+11,,,528.0,5.0
13828,4.14488328106e+11,,,90.0,5.0
13829,4.14488713022e+11,,,221.0,2.0
13830,4.14488713023e+11,,,385.0,6.0
13831,4.14488713024e+11,,,300.0,0.0
13832,4.14488713061e+11,,,300.0,0.0
13833,4.14488713062e+11,,,147.0,7.0
13834,4.14488713063e+11,140.0,,147.0,7.0
13835,4.14488713088e+11,,,300.0,0.0
13836,4.14488713089e+11,,,300.0,0.0
13837,4.14488713097e+11,,,132.0,4.0
13838,4.14488713098e+11,1015.0,,405.0,5.0
13839,4.14488713099e+11,1715.0,,316.0,3.0
13840,4.144887131e+11,,,316.0,3.0
13841,4.14488713116e+11,,,132.0,4.0
13842,4.14488713117e+11,,,80.0,5.0
13843,4.14488713121e+11,,,132.0,4.0
13844,4.14488713123e+11,,,90.0,5.0
13845,4.14488755001e+11,,,385.0,6.0
13846,4.14488755002e+11,,,385.0,6.0
13847,4.14488755003e+11,,,271.0,6.0
13848,4.14488755004e+11,,,385.0,6.0
13849,4.14488755005e+11,,,385.0,6.0
13850,4.14488755037e+11,,,300.0,0.0
13851,4.14488755038e+11,,,385.0,6.0
13852,4.14488755039e+11,,,385.0,6.0
13853,4.1448875504e+11,,,316.0,6.0
13854,4.14488755041e+11,,,385.0,6.0
13855,4.14488755055e+11,,,316.0,3.0
13856,4.14488755056e+11,,,300.0,0.0
13857,4.14488755057e+11,,,463.0,6.0
13858,4.14488755067e+11,1515.0,,463.0,6.0
13859,4.14488755068e+11,,,147.0,7.0
13860,4.14488755069e+11,,,,
13861,4.14488755113e+11,,,87.0,3.0
13862,4.14488755114e+11,,,316.0,3.0
13863,4.14488755115e+11,,,87.0,3.0
13864,4.14488755118e+11,,,87.0,3.0
13865,4.14488875025e+11,,,251.0,6.0
13866,4.14488875026e+11,,,271.0,6.0
13867,4.14488875027e+11,,,,
13868,4.14488875028e+11,,,,
13869,4.14488875029e+11,,,251.0,6.0
13870,4.1448887503e+11,,,251.0,6.0
13871,4.14488875031e+11,,,271.0,6.0
13872,4.14488875032e+11,,,316.0,6.0
13873,4.14488875033e+11,,,300.0,0.0
13874,4.14488875034e+11,515.0,,221.0,2.0
13875,4.14488875035e+11,,,300.0,0.0
13876,4.14488875036e+11,,,147.0,7.0
13877,4.14488875064e+11,,,385.0,6.0
13878,4.14488875065e+11,,,316.0,3.0
13879,4.14488875066e+11,,,316.0,6.0
13880,4.14488875078e+11,,,405.0,5.0
13881,4.14488875079e+11,,,385.0,6.0
13882,4.1448887508e+11,,,,
13883,4.14488875103e+11,,,221.0,2.0
13884,4.14488875104e+11,,,87.0,3.0
13885,4.1448887512e+11,,,87.0,3.0
13886,4.14488875129e+11,1220.0,,161.0,5.0
13887,4.1448887513e+11,,,330.0,3.0
13888,4.14488897016e+11,,,90.0,5.0
13889,4.14488897017e+11,,,80.0,5.0
13890,4.14488897018e+11,,,316.0,6.0
13891,4.14488897019e+11,,,316.0,6.0
13892,4.1448889702e+11,,,271.0,6.0
13893,4.14488897042e+11,,,316.0,3.0
13894,4.14488897043e+11,,,271.0,6.0
13895,4.14488897044e+11,,,316.0,6.0
13896,4.14488897045e+11,,,316.0,6.0
13897,4.14488897046e+11,,,,
13898,4.14488897047e+11,,,300.0,0.0
13899,4.14488897048e+11,,,316.0,6.0
13900,4.14488897081e+11,,,316.0,3.0
13901,4.14488897082e+11,,,,
13902,4.14488897083e+11,,,,
13903,4.14488897092e+11,,,528.0,5.0
13904,4.14488897093e+11,,,316.0,3.0
13905,4.14488897094e+11,,,316.0,3.0
13906,4.1448889711e+11,,,80.0,5.0
13907,4.14488897111e+11,,,221.0,2.0
13908,4.14488897112e+11,,,87.0,3.0
13909,4.14488897125e+11,,,80.0,5.0
13910,4.14488897126e+11,,,463.0,6.0
13911,4.14488897127e+11,,,528.0,5.0
13912,4.14488897128e+11,,,463.0,6.0
13913,4.14488897134e+11,,,90.0,5.0
13914,4.14488899006e+11,,,221.0,2.0
13915,4.14488899007e+11,,,316.0,3.0
13916,4.14488899008e+11,,,385.0,6.0
13917,4.14488899009e+11,,,300.0,0.0
13918,4.14488899049e+11,,,300.0,0.0
13919,4.1448889905e+11,,,316.0,3.0
13920,4.14488899051e+11,,,528.0,5.0
13921,4.14488899052e+11,,,385.0,6.0
13922,4.14488899053e+11,,,385.0,6.0
13923,4.14488899058e+11,,,385.0,6.0
13924,4.14488899059e+11,,,385.0,6.0
13925,4.1448889906e+11,,,385.0,6.0
13926,4.14488899073e+11,,,300.0,0.0
13927,4.14488899074e+11,,,528.0,5.0
13928,4.14488899075e+11,,,300.0,0.0
13929,4.14488899084e+11,,,316.0,3.0
13930,4.14488899085e+11,,,300.0,0.0
13931,4.14488899086e+11,,,132.0,4.0
13932,4.14488899101e+11,265.0,,405.0,5.0
13933,4.14488899102e+11,,,132.0,4.0
13934,4.14488899108e+11,,,405.0,5.0
13935,4.14488899109e+11,,,80.0,5.0
13936,4.14490000009e+11,,,251.0,6.0
13937,4.14490000018e+11,15.0,,330.0,3.0
13938,4.14490000027e+11,,,,
13939,4.1449203801e+11,,,330.0,3.0
13940,4.14498083015e+11,150.0,,463.0,6.0
13941,4.14498083016e+11,,,330.0,3.0
13942,4.14498083017e+11,,,330.0,3.0
13943,4.14498083029e+11,,,405.0,5.0
13944,4.14498209001e+11,,,528.0,5.0
13945,4.14498209002e+11,,,330.0,3.0
13946,4.14498209003e+11,,,528.0,5.0
13947,4.14498209011e+11,,,425.0,5.0
13948,4.14498209025e+11,,,405.0,5.0
13949,4.14498209031e+11,,,,
13950,4.14498668007e+11,,,,
13951,4.14498668008e+11,,,330.0,3.0
13952,4.14498668026e+11,,,330.0,3.0
13953,4.14498857004e+11,,,528.0,5.0
13954,4.14498857005e+11,,,528.0,5.0
13955,4.14498857006e+11,,,330.0,3.0
13956,4.14498857021e+11,,,528.0,5.0
13957,4.14498857024e+11,,,330.0,3.0
13958,4.14498896019e+11,,,330.0,3.0
13959,4.1449889602e+11,,,528.0,5.0
13960,4.14498896023e+11,,,528.0,5.0
13961,4.14498899012e+11,0.0,,425.0,5.0
13962,4.14498899013e+11,,,,
13963,4.14498899014e+11,,,528.0,5.0
13964,4.14498899022e+11,,,,
13965,4.14498899028e+11,,,,
13966,4.1449889903e+11,,,,
13967,4.14500000001e+11,,,188.0,2.0
13968,4.14500000003e+11,2218.0,,421.0,
13969,4.14500000004e+11,,,327.0,6.0
13970,4.1450000001e+11,,,269.0,3.0
13971,4.14500000013e+11,1600.0,,300.0,
