,SERIAL,SHIFT_WT
14031,11091075,70.0
14032,11091076,70.0
14033,11091077,70.0
14034,11091078,70.0
14035,11091079,70.0
14036,11091080,70.0
14037,11091081,70.0
14038,11091082,70.0
14039,11091083,70.0
14040,11091084,70.0
14041,11091085,70.0
14042,11091086,70.0
14043,11091087,70.0
14044,11091088,70.0
14045,11091089,70.0
14046,11091090,70.0
14047,11091091,70.0
14048,11091092,70.0
14049,11091093,70.0
14050,11091094,70.0
15653,11092001,80.0
15654,11092002,80.0
15655,11092003,80.0
15656,11092004,80.0
15657,11092005,80.0
15658,11092006,80.0
15659,11092007,80.0
15660,11092008,80.0
15661,11092009,80.0
15662,11092010,80.0
15663,11092011,80.0
15664,11092012,80.0
15665,11092013,80.0
15666,11092014,80.0
15667,11092015,80.0
15668,11092016,80.0
15669,11092017,80.0
15670,11092018,80.0
15671,11092019,80.0
15672,11092020,80.0
15673,11092021,80.0
15674,11092022,80.0
15675,11092023,80.0
15676,11092024,80.0
15677,11092025,80.0
15678,11092026,80.0
15679,11092027,80.0
15680,11092028,80.0
15681,11092029,80.0
15682,11092030,80.0
15683,11092031,80.0
15684,11092032,80.0
15685,11092033,80.0
15686,11092034,80.0
15687,11092035,80.0
15688,11092036,80.0
15689,11092037,80.0
15690,11092038,80.0
15691,11092039,80.0
15692,11092040,80.0
15693,11092041,80.0
15694,11092042,80.0
15695,11092043,80.0
15696,11092044,80.0
15697,11092045,80.0
15698,11092046,80.0
15699,11092047,80.0
15700,11092048,80.0
15701,11092049,80.0
15702,11092050,80.0
15703,11092051,80.0
15704,11092052,80.0
15705,11092053,80.0
15706,11092054,80.0
15707,11092055,80.0
15708,11092056,80.0
15709,11092057,80.0
15710,11092058,80.0
15711,11092059,80.0
15712,11092060,80.0
15713,11092061,80.0
15714,11092062,80.0
15715,11092063,80.0
15716,11092064,80.0
15717,11092065,80.0
15718,11092066,80.0
15719,11092067,80.0
15720,11092068,80.0
15721,11092069,80.0
15722,11092070,80.0
15723,11092071,80.0
15724,11092072,80.0
15725,11092073,80.0
15726,11092074,80.0
15727,11092075,80.0
15728,11092076,80.0
15729,11092077,80.0
15730,11092078,80.0
15731,11092079,80.0
15732,11092080,80.0
15733,11092081,80.0
15734,11092082,80.0
15735,11092083,80.0
15736,11092084,80.0
15737,11092085,80.0
15738,11092086,80.0
15739,11092087,80.0
15740,11092088,80.0
15741,11092089,80.0
15742,11092090,80.0
15743,11092091,80.0
15744,11092092,80.0
15745,11092093,80.0
15746,11092094,80.0
15747,11092095,80.0
15748,11092096,80.0
15749,11092097,80.0
15750,11092098,80.0
15751,11092099,80.0
15752,11092100,80.0
15753,11092101,80.0
15754,11092102,80.0
15755,11092103,80.0
15756,11092104,80.0
15757,11092105,80.0
15758,11092106,80.0
15759,11092107,80.0
15760,11092108,80.0
15761,11092109,80.0
15762,11092110,80.0
15763,11092111,80.0
12863,11093001,110.0
12864,11093002,110.0
12865,11093003,110.0
12866,11093004,110.0
12867,11093005,110.0
12868,11093006,110.0
12869,11093007,110.0
12870,11093008,110.0
12871,11093009,110.0
12872,11093010,110.0
12873,11093011,110.0
12874,11093012,110.0
12875,11093013,110.0
12876,11093014,110.0
12877,11093015,110.0
12878,11093016,110.0
12879,11093017,110.0
12880,11093018,110.0
12881,11093019,110.0
12882,11093020,110.0
12883,11093021,110.0
12884,11093022,110.0
12885,11093023,110.0
12886,11093024,110.0
12887,11093025,110.0
12888,11093026,110.0
12889,11093027,110.0
12890,11093028,110.0
12891,11093029,110.0
12892,11093030,110.0
12893,11093031,110.0
12894,11093032,110.0
12895,11093033,110.0
12896,11093034,110.0
12897,11093035,110.0
12898,11093036,110.0
12899,11093037,110.0
12900,11093038,110.0
12901,11093039,110.0
12902,11093040,110.0
12903,11093041,110.0
12904,11093042,110.0
12905,11093043,110.0
12906,11093044,110.0
12907,11093045,110.0
12908,11093046,110.0
12909,11093047,110.0
12910,11093048,110.0
12911,11093049,110.0
12912,11093050,110.0
12913,11093051,110.0
12914,11093052,110.0
12915,11093053,110.0
12916,11093054,110.0
12917,11093055,110.0
12918,11093056,110.0
12919,11093057,110.0
12920,11093058,110.0
12921,11093059,110.0
12922,11093060,110.0
12923,11093061,110.0
12924,11093062,110.0
12925,11093063,110.0
12926,11093064,110.0
12927,11093065,110.0
12928,11093066,110.0
12929,11093067,110.0
12930,11093068,110.0
12931,11093069,110.0
12932,11093070,110.0
12933,11093071,110.0
12934,11093072,110.0
12935,11093073,110.0
12936,11093074,110.0
12937,11093075,110.0
12938,11093076,110.0
12939,11093077,110.0
12940,11093078,110.0
12941,11093079,110.0
12942,11093080,110.0
12943,11093081,110.0
12944,11093082,110.0
12945,11093083,110.0
12946,11093084,110.0
12947,11093085,110.0
12948,11093086,110.0
12949,11093087,110.0
12950,11093088,110.0
12951,11093089,110.0
12952,11093090,110.0
12953,11093091,110.0
12954,11093092,110.0
12955,11093093,110.0
12956,11093094,110.0
12957,11093095,110.0
12958,11093096,110.0
12959,11093097,110.0
12960,11093098,110.0
12961,11093099,110.0
12962,11093100,110.0
12963,11093101,110.0
12964,11093102,110.0
12965,11093103,110.0
12966,11093104,110.0
12967,11093105,110.0
12968,11093106,110.0
12969,11093107,110.0
12970,11093108,110.0
12971,11093109,110.0
12972,11093110,110.0
12973,11093111,110.0
12974,11093112,110.0
12975,11093113,110.0
12976,11093114,110.0
12977,11093115,110.0
12978,11093116,110.0
12979,11093117,110.0
12980,11093118,110.0
12981,11093120,110.0
12982,11093121,110.0
12983,11093122,110.0
12984,11093123,110.0
12985,11093124,110.0
12986,11093125,110.0
12987,11093126,110.0
12988,11093127,110.0
12989,11094001,110.0
12990,11094002,110.0
12991,11094003,110.0
12992,11094004,110.0
12993,11094005,110.0
12994,11094006,110.0
12995,11094007,110.0
12996,11094008,110.0
12997,11094009,110.0
12998,11094010,110.0
12999,11094011,110.0
13000,11094012,110.0
13001,11094013,110.0
13002,11094014,110.0
13003,11094015,110.0
13004,11094016,110.0
13005,11094017,110.0
13006,11094018,110.0
13007,11094019,110.0
13008,11094020,110.0
13009,11094021,110.0
13010,11094022,110.0
13011,11094023,110.0
13012,11094024,110.0
13013,11094025,110.0
13014,11094026,110.0
13015,11094027,110.0
13016,11094028,110.0
13017,11094029,110.0
13018,11094030,110.0
13019,11094031,110.0
13020,11094032,110.0
13021,11094033,110.0
13022,11094034,110.0
13023,11094035,110.0
13024,11094036,110.0
13025,11094037,110.0
13026,11094038,110.0
13027,11094039,110.0
13028,11094040,110.0
13029,11094041,110.0
13030,11094042,110.0
13031,11094043,110.0
13032,11094044,110.0
13033,11094045,110.0
13034,11094046,110.0
13035,11094047,110.0
13036,11094048,110.0
13037,11094049,110.0
13038,11094050,110.0
13039,11094051,110.0
13040,11094052,110.0
13041,11094053,110.0
13042,11094054,110.0
13043,11094055,110.0
13044,11094056,110.0
13045,11094057,110.0
13046,11094058,110.0
13047,11094059,110.0
13048,11094060,110.0
13049,11094061,110.0
13050,11094062,110.0
13051,11094063,110.0
13052,11094064,110.0
13053,11094065,110.0
13054,11094066,110.0
13055,11094067,110.0
13056,11094068,110.0
13057,11094069,110.0
13058,11094070,110.0
13059,11094071,110.0
13060,11094072,110.0
13061,11094073,110.0
13062,11094074,110.0
13063,11094075,110.0
13064,11094076,110.0
13065,11094077,110.0
13066,11094078,110.0
13067,11094079,110.0
13068,11094080,110.0
13069,11094081,110.0
13070,11094082,110.0
13071,11094083,110.0
13072,11094084,110.0
13073,11094085,110.0
13074,11094086,110.0
13075,11094087,110.0
13076,11094088,110.0
13077,11094089,110.0
13078,11094090,110.0
13079,11094091,110.0
13080,11094092,110.0
13081,11094093,110.0
13082,11094094,110.0
14051,11095001,70.0
14052,11095002,70.0
14053,11095003,70.0
14054,11095004,70.0
14055,11095005,70.0
14056,11095006,70.0
14057,11095007,70.0
14058,11095008,70.0
14059,11095009,70.0
14060,11095010,70.0
14061,11095011,70.0
14062,11095012,70.0
14063,11095013,70.0
14064,11095014,70.0
14065,11095015,70.0
14066,11095016,70.0
14067,11095017,70.0
14068,11095018,70.0
14069,11095019,70.0
14070,11095020,70.0
14071,11095021,70.0
14072,11095022,70.0
14073,11095023,70.0
14074,11095024,70.0
14075,11095025,70.0
14076,11095026,70.0
14077,11095027,70.0
14078,11095028,70.0
14079,11095029,70.0
14080,11095030,70.0
14081,11095031,70.0
14082,11095032,70.0
14083,11095033,70.0
14084,11095034,70.0
14085,11095035,70.0
14086,11095036,70.0
14087,11095037,70.0
14088,11095038,70.0
14089,11095039,70.0
14090,11095040,70.0
14091,11095041,70.0
14092,11095042,70.0
14093,11095043,70.0
14094,11095044,70.0
14095,11095045,70.0
14096,11095046,70.0
14097,11095047,70.0
14098,11095048,70.0
14099,11095049,70.0
14100,11095050,70.0
14101,11095051,70.0
14102,11095052,70.0
14103,11095053,70.0
14104,11095054,70.0
14105,11095055,70.0
14106,11095056,70.0
14107,11095057,70.0
14108,11095058,70.0
14109,11095059,70.0
14110,11095060,70.0
14111,11095061,70.0
14112,11095062,70.0
14113,11095063,70.0
14114,11095064,70.0
14115,11095065,70.0
14116,11095066,70.0
14117,11095067,70.0
14118,11095068,70.0
14119,11095069,70.0
14120,11095070,70.0
14121,11095071,70.0
14122,11095072,70.0
14123,11095073,70.0
14124,11095074,70.0
14125,11095075,70.0
14126,11095076,70.0
14127,11095077,70.0
14128,11095078,70.0
14129,11096001,70.0
14130,11096002,70.0
14131,11096003,70.0
14132,11096004,70.0
14133,11096005,70.0
14134,11096006,70.0
14135,11096007,70.0
14136,11096008,70.0
14137,11096009,70.0
14138,11096010,70.0
14139,11096011,70.0
14140,11096012,70.0
14141,11096013,70.0
14142,11096014,70.0
14143,11096015,70.0
14144,11096016,70.0
14145,11096017,70.0
14146,11096018,70.0
14147,11096019,70.0
14148,11096020,70.0
14149,11096021,70.0
14150,11096022,70.0
14151,11096023,70.0
14152,11096024,70.0
14153,11096025,70.0
14154,11096026,70.0
14155,11096027,70.0
14156,11096028,70.0
14157,11096029,70.0
14158,11096030,70.0
14159,11096031,70.0
14160,11096032,70.0
14161,11096033,70.0
14162,11096034,70.0
14163,11096035,70.0
14164,11096036,70.0
14165,11096037,70.0
14166,11096038,70.0
14167,11096039,70.0
14168,11096040,70.0
14169,11096041,70.0
14170,11096042,70.0
14171,11096043,70.0
14172,11096044,70.0
14173,11096045,70.0
14174,11096046,70.0
14175,11096047,70.0
14176,11096048,70.0
14177,11096049,70.0
14178,11096050,70.0
14179,11096051,70.0
14180,11096052,70.0
14181,11096053,70.0
14182,11096054,70.0
14183,11096055,70.0
14184,11096056,70.0
14185,11096057,70.0
14186,11096058,70.0
14187,11096059,70.0
14188,11096060,70.0
14189,11096061,70.0
14190,11096062,70.0
14191,11096063,70.0
14192,11096064,70.0
14193,11096065,70.0
14194,11096066,70.0
14195,11096067,70.0
14196,11096068,70.0
14197,11096069,70.0
14198,11096070,70.0
14199,11096071,70.0
14200,11096072,70.0
14201,11096073,70.0
14202,11096074,70.0
14203,11096075,70.0
14204,11096076,70.0
14205,11096077,70.0
14206,11096078,70.0
14207,11096079,70.0
14208,11096080,70.0
14209,11096081,70.0
14210,11096082,70.0
14211,11096083,70.0
14212,11096084,70.0
14213,11096085,70.0
14214,11096086,70.0
14215,11096087,70.0
14216,11096088,70.0
14217,11096089,70.0
14218,11096090,70.0
14219,11096091,70.0
14220,11096092,70.0
14221,11096093,70.0
14222,11096094,70.0
14223,11096095,70.0
14224,11096096,70.0
14225,11096097,70.0
14226,11096098,70.0
14227,11096099,70.0
14228,11096100,70.0
14229,11096101,70.0
14230,11096102,70.0
14231,11096103,70.0
14232,11096104,70.0
14233,11096105,70.0
14234,11096106,70.0
14235,11096107,70.0
14236,11097001,70.0
14237,11097002,70.0
14238,11097003,70.0
14239,11097004,70.0
14240,11097005,70.0
14241,11097006,70.0
14242,11097007,70.0
14243,11097008,70.0
14244,11097009,70.0
14245,11097010,70.0
14246,11097011,70.0
14247,11097012,70.0
14248,11097013,70.0
14249,11097014,70.0
14250,11097015,70.0
14251,11097016,70.0
14252,11097017,70.0
14253,11097018,70.0
14254,11097019,70.0
14255,11097020,70.0
14256,11097021,70.0
14257,11097022,70.0
14258,11097023,70.0
14259,11097024,70.0
14260,11097025,70.0
14261,11097026,70.0
14262,11097027,70.0
14263,11097028,70.0
14264,11097029,70.0
14265,11097030,70.0
14266,11097031,70.0
14267,11097032,70.0
14268,11097033,70.0
14269,11097034,70.0
14270,11097035,70.0
14271,11097036,70.0
14272,11097037,70.0
14273,11097038,70.0
14274,11097039,70.0
14275,11097040,70.0
14276,11097041,70.0
14277,11097042,70.0
14278,11097043,70.0
14279,11097044,70.0
14280,11097045,70.0
14281,11097046,70.0
14282,11097047,70.0
14283,11097048,70.0
14284,11097049,70.0
14285,11097050,70.0
14286,11097051,70.0
14287,11097052,70.0
14288,11097053,70.0
14289,11097054,70.0
14290,11097055,70.0
14291,11097056,70.0
14292,11097057,70.0
14293,11097058,70.0
14294,11097059,70.0
14295,11097060,70.0
14296,11097061,70.0
14297,11097062,70.0
14298,11097063,70.0
14299,11097064,70.0
14300,11097065,70.0
14301,11097066,70.0
14302,11097067,70.0
14303,11097068,70.0
14304,11097069,70.0
14305,11097070,70.0
14306,11097071,70.0
14307,11097072,70.0
14308,11097073,70.0
14309,11097074,70.0
14310,11097075,70.0
14311,11097076,70.0
14312,11097077,70.0
14313,11097078,70.0
14314,11097079,70.0
14315,11097080,70.0
14316,11097081,70.0
14317,11097082,70.0
14318,11097083,70.0
14319,11097084,70.0
14320,11097085,70.0
14321,11097086,70.0
13083,11098001,110.0
13084,11098002,110.0
13085,11098003,110.0
13086,11098004,110.0
13087,11098005,110.0
13088,11098006,110.0
13089,11098007,110.0
13090,11098008,110.0
13091,11098009,110.0
13092,11098010,110.0
13093,11098011,110.0
13094,11098012,110.0
13095,11098013,110.0
13096,11098014,110.0
13097,11098015,110.0
13098,11098016,110.0
13099,11098017,110.0
13100,11098018,110.0
13101,11098019,110.0
13102,11098020,110.0
13103,11098021,110.0
13104,11098022,110.0
13105,11098023,110.0
13106,11098024,110.0
13107,11098025,110.0
13108,11098026,110.0
13109,11098027,110.0
13110,11098028,110.0
13111,11098029,110.0
13112,11098030,110.0
13113,11098031,110.0
13114,11098032,110.0
13115,11098033,110.0
13116,11098034,110.0
13117,11098035,110.0
13118,11098036,110.0
13119,11098037,110.0
13120,11098038,110.0
13121,11098039,110.0
13122,11098040,110.0
13123,11098041,110.0
13124,11098042,110.0
13125,11098043,110.0
13126,11098044,110.0
13127,11098045,110.0
13128,11098046,110.0
13129,11098047,110.0
13130,11098048,110.0
13131,11098049,110.0
13132,11098050,110.0
13133,11098051,110.0
13134,11098052,110.0
13135,11098053,110.0
13136,11098054,110.0
13137,11098055,110.0
13138,11098056,110.0
13139,11098057,110.0
13140,11098058,110.0
13141,11098059,110.0
13142,11098060,110.0
13143,11098061,110.0
13144,11098062,110.0
13145,11098063,110.0
13146,11098064,110.0
13147,11098065,110.0
13148,11098066,110.0
13149,11098067,110.0
13150,11098068,110.0
13151,11098069,110.0
13152,11098070,110.0
13153,11098071,110.0
13154,11098072,110.0
13155,11098073,110.0
13156,11098074,110.0
13157,11098075,110.0
13158,11098076,110.0
13159,11098077,110.0
13160,11098078,110.0
13161,11098079,110.0
13162,11098080,110.0
13163,11098081,110.0
13164,11098082,110.0
13165,11098083,110.0
13166,11098084,110.0
13167,11098085,110.0
13168,11098086,110.0
13169,11098087,110.0
13170,11098088,110.0
13171,11098089,110.0
13172,11098090,110.0
13173,11098091,110.0
13174,11098092,110.0
13175,11098093,110.0
13176,11098094,110.0
13177,11098095,110.0
15764,11099001,80.0
15765,11099002,80.0
15766,11099003,80.0
15767,11099004,80.0
15768,11099005,80.0
15769,11099006,80.0
15770,11099007,80.0
15771,11099008,80.0
15772,11099009,80.0
15773,11099010,80.0
15774,11099011,80.0
15775,11099012,80.0
15776,11099013,80.0
15777,11099014,80.0
15778,11099015,80.0
15779,11099016,80.0
15780,11099017,80.0
15781,11099018,80.0
15782,11099019,80.0
15783,11099020,80.0
15784,11099021,80.0
15785,11099022,80.0
15786,11099023,80.0
15787,11099024,80.0
15788,11099025,80.0
15789,11099026,80.0
15790,11099027,80.0
15791,11099028,80.0
15792,11099029,80.0
15793,11099030,80.0
15794,11099031,80.0
15795,11099032,80.0
15796,11099033,80.0
15797,11099034,80.0
15798,11099035,80.0
15799,11099036,80.0
15800,11099037,80.0
15801,11099038,80.0
15802,11099039,80.0
15803,11099040,80.0
15804,11099041,80.0
15805,11099042,80.0
15806,11099043,80.0
15807,11099044,80.0
15808,11099045,80.0
15809,11099046,80.0
15810,11099047,80.0
15811,11099048,80.0
15812,11099049,80.0
15813,11099050,80.0
15814,11099051,80.0
15815,11099052,80.0
15816,11099053,80.0
15817,11099054,80.0
15818,11099055,80.0
15819,11099056,80.0
15820,11099057,80.0
15821,11099058,80.0
15822,11099059,80.0
15823,11099060,80.0
15824,11099061,80.0
15825,11099062,80.0
15826,11099063,80.0
15827,11099064,80.0
15828,11099065,80.0
15829,11099066,80.0
15830,11099067,80.0
15831,11099068,80.0
15832,11099069,80.0
15833,11099070,80.0
15834,11099071,80.0
15835,11099072,80.0
15836,11099073,80.0
15837,11099074,80.0
15838,11099075,80.0
15839,11099076,80.0
15840,11099077,80.0
15841,11099078,80.0
15842,11099079,80.0
15843,11099080,80.0
15844,11099081,80.0
15845,11099082,80.0
15846,11099083,80.0
15847,11099084,80.0
15848,11099085,80.0
15849,11099086,80.0
15850,11099087,80.0
15851,11099088,80.0
15852,11099089,80.0
15853,11099090,80.0
15854,11099091,80.0
15855,11099092,80.0
15856,11099093,80.0
15857,11099094,80.0
15858,11099095,80.0
13178,11100001,110.0
13179,11100002,110.0
13180,11100003,110.0
13181,11100004,110.0
13182,11100005,110.0
13183,11100006,110.0
13184,11100007,110.0
13185,11100008,110.0
13186,11100009,110.0
13187,11100010,110.0
13188,11100011,110.0
13189,11100012,110.0
13190,11100013,110.0
13191,11100014,110.0
13192,11100015,110.0
13193,11100016,110.0
13194,11100017,110.0
13195,11100018,110.0
13196,11100019,110.0
13197,11100020,110.0
13198,11100021,110.0
13199,11100022,110.0
13200,11100023,110.0
13201,11100024,110.0
13202,11100025,110.0
13203,11100026,110.0
13204,11100027,110.0
13205,11100028,110.0
13206,11100029,110.0
13207,11100030,110.0
13208,11100031,110.0
13209,11100032,110.0
13210,11100033,110.0
13211,11100034,110.0
13212,11100035,110.0
13213,11100036,110.0
13214,11100037,110.0
13215,11100038,110.0
13216,11100039,110.0
13217,11100040,110.0
13218,11100041,110.0
13219,11100042,110.0
13220,11100043,110.0
13221,11100044,110.0
13222,11100045,110.0
13223,11100046,110.0
13224,11100047,110.0
13225,11100048,110.0
13226,11100049,110.0
13227,11100050,110.0
13228,11100051,110.0
13229,11100052,110.0
13230,11100053,110.0
13231,11100054,110.0
13232,11100055,110.0
13233,11100056,110.0
13234,11100057,110.0
13235,11100058,110.0
13236,11100059,110.0
13237,11100060,110.0
13238,11100061,110.0
13239,11100062,110.0
13240,11100063,110.0
13241,11100064,110.0
13242,11100065,110.0
13243,11100066,110.0
13244,11100067,110.0
13245,11100068,110.0
13246,11100069,110.0
13247,11100070,110.0
13248,11100071,110.0
14322,11101001,70.0
14323,11101002,70.0
14324,11101003,70.0
14325,11101004,70.0
14326,11101005,70.0
14327,11101006,70.0
14328,11101007,70.0
14329,11101008,70.0
14330,11101009,70.0
14331,11101010,70.0
14332,11101011,70.0
14333,11101012,70.0
14334,11101013,70.0
14335,11101014,70.0
14336,11101015,70.0
14337,11101016,70.0
14338,11101017,70.0
14339,11101018,70.0
14340,11101019,70.0
14341,11101020,70.0
14342,11101021,70.0
14343,11101022,70.0
14344,11101023,70.0
14345,11101024,70.0
14346,11101025,70.0
14347,11101026,70.0
14348,11101027,70.0
14349,11101028,70.0
14350,11101029,70.0
14351,11101030,70.0
14352,11101031,70.0
14353,11101032,70.0
14354,11101033,70.0
14355,11101034,70.0
14356,11101035,70.0
14357,11101036,70.0
14358,11101037,70.0
14359,11101038,70.0
14360,11101039,70.0
14361,11101040,70.0
14362,11101041,70.0
14363,11101042,70.0
14364,11101043,70.0
14365,11101044,70.0
14366,11101045,70.0
14367,11101046,70.0
14368,11101047,70.0
14369,11101048,70.0
14370,11101049,70.0
14371,11101050,70.0
14372,11101051,70.0
14373,11101052,70.0
14374,11101053,70.0
14375,11101054,70.0
14376,11101055,70.0
14377,11101056,70.0
14378,11101057,70.0
14379,11101058,70.0
14380,11101059,70.0
14381,11101060,70.0
14382,11101061,70.0
14383,11101062,70.0
14384,11101063,70.0
14385,11101064,70.0
14386,11101065,70.0
14387,11101066,70.0
14388,11101067,70.0
14389,11101068,70.0
14390,11101069,70.0
14391,11101070,70.0
14392,11101071,70.0
14393,11101072,70.0
14394,11101073,70.0
14395,11101074,70.0
14396,11101075,70.0
14397,11101076,70.0
15859,11102001,80.0
15860,11102002,80.0
15861,11102003,80.0
15862,11102004,80.0
15863,11102005,80.0
15864,11102006,80.0
15865,11102007,80.0
15866,11102008,80.0
15867,11102009,80.0
15868,11102010,80.0
15869,11102011,80.0
15870,11102012,80.0
15871,11102013,80.0
15872,11102014,80.0
15873,11102015,80.0
15874,11102016,80.0
15875,11102017,80.0
15876,11102018,80.0
15877,11102019,80.0
15878,11102020,80.0
15879,11102021,80.0
15880,11102022,80.0
15881,11102023,80.0
15882,11102024,80.0
15883,11102025,80.0
15884,11102026,80.0
15885,11102027,80.0
15886,11102028,80.0
15887,11102029,80.0
